Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,^GSPC,vol20_standard,vol_ratio_standard,VIX_standard
2006-01-19,0.01050240348397886,,0.01724187617081229,-0.003120701051157839,0.00475089161527636,0.008737318922493839,0.0008518794389098046,,0.008853466156696072,0.005230162271873547,0.007486166709134188,0.0055482532633199955,,,
2006-01-20,-0.01712217353690547,,0.004441575816688422,-0.02116671669427097,-0.022042071753286336,-0.026445177839593607,-0.014568064947174586,,-0.005791991206135753,-0.01920777766334095,-0.01715089431974891,-0.018496322409992532,,,
2006-01-23,0.013524611471211676,,0.010931055635338565,0.002550915481032982,0.0006453597257769603,-0.003768361858246521,0.0008632302018692775,,-0.0015293374120020722,-0.0006256190966941789,-0.0006074263360634386,0.001845283766660529,,,
2006-01-24,0.011078507592177395,,-0.005979333470787808,0.004449435633028408,0.007396833459621945,0.0032981502948390778,0.0034437892654359515,,0.00884053773411783,-0.004706078127769687,0.009971371437516918,0.002402548411444657,,,
2006-01-25,0.004849074232337933,,-0.02121456992688644,0.0019000756766373937,-0.0003204276473966293,0.0032868473057170115,0.0008588427768264222,,-0.013751640762684328,-0.0012582417085853287,-0.003614406156567556,-0.001722218211682101,,,
2006-01-26,0.011860901302417525,,0.00323728397677104,0.016944127310340663,0.011155554346395476,0.00654260583097939,0.0021451728864731357,,-0.008963036280029354,0.005025073649707459,0.0042154415107495905,0.007208907535489939,,,
2006-01-27,0.0069862625937002435,,0.017271665714173778,0.0009330763086707566,0.00221662318545684,0.011115997064970178,0.008107108753225583,,0.005572499466546882,0.011524859773667387,0.004497161799291903,0.007734014372505559,,,
2006-01-30,0.002844016621271734,,0.02268807327669417,-0.0031133586446935963,0.0022110202470879085,0.003219505447883393,-0.0038322059146182873,,-0.006814945082189785,-0.004656573567107164,-0.0023957208516771846,0.001144431617966672,,,
2006-01-31,0.001576725060396559,,-0.005017130081054014,-0.0037486756756180254,-0.005696230631048539,-0.008299146081222043,-0.0047036507805633745,,-0.0006217441369969407,-0.0003108585181538129,-0.0036050004626733984,-0.003983980099300531,,,
2006-02-01,0.002831672394966727,,-0.024046283623225643,-0.000626526759969473,0.008532093381186647,0.006000589812426954,0.002568111819869619,,0.0027952145068662238,0.00620528012752054,0.003304939582475541,0.0018575363851853091,,,
2006-02-02,-0.014876024227255797,,-0.00999857066675855,-0.006913574624822629,-0.008532093381186713,-0.013902144135392456,-0.00042756089809627677,,-0.013112720659763039,-0.008074612602502905,-0.001200486260990784,-0.009102005775588267,,,
2006-02-03,-0.008969155106808664,,-0.009192838085830922,-0.00410842684026547,-0.0022241941863068364,-0.007024284126429789,-0.006436809512173014,,-0.005041192751365105,-0.0018727506025630516,-0.004816335317175754,-0.005373019460362076,,,
2006-02-06,0.017857934914240738,,0.019368959299847523,0.00284636106148121,0.0034927813848107656,-0.002823494817615177,-0.002153979207826672,,0.005983388655398293,-0.00910074660970553,-0.00030196261591136517,0.000782894973074496,,,
2006-02-07,-0.026582942203571682,,-0.0426366879117694,-0.006653203466163168,-0.007316650957511644,-0.0028314895189242234,-0.004757082559262829,,-0.005983388655398415,-0.0015777102355798976,-0.006055002665038055,-0.008127666010110246,,,
2006-02-08,0.00162153441830485,,0.00018500350056877834,0.006337219581550961,0.00477777704245591,0.019190986697785465,0.004325033168840202,,-0.0003155368197945106,0.012862812798972247,0.006960396700790939,0.008625561733288215,,,
2006-02-09,0.0032352960115776073,,-0.023058187375637248,0.00252333695823075,0.005703625783944545,-0.004646520343482331,0.0030170304330034608,,0.003468848015137774,0.0009353072192772505,-0.00030178042965830923,-0.0014785903687121538,,,
2006-02-10,-0.0019399024347147192,,-0.003609750571564428,0.005655201628532844,0.006612719743664818,0.007886320083895339,-0.0012922003801341501,,0.0006296116751323374,-0.0021827253560638034,0.003613537675545472,0.002536747815164882,,,
2006-02-13,-0.010083349351939268,,-0.004005080603761159,-0.003766542470160455,0.0012551819888411506,-0.009284347687293934,-0.0012927806624467054,,-0.0012593849029693745,-0.0012493075230249789,-0.002407549217183105,-0.003265022504588939,,,
2006-02-14,0.02645379416144702,,-0.011338853835547563,0.01187894968905015,0.011841533035427712,0.013434973847457286,0.012432945462160635,,-0.0009460512770523076,0.009641000423520413,0.01108654540708204,0.009982823043985454,,,
2006-02-15,-0.004467662085302337,,-0.005426421904128316,0.00588702787126875,0.0027842739226590064,0.005506604824230691,0.006370926063364234,,0.001575824504889315,0.005863007671330551,0.00445936085059868,0.0034982764518372493,,,
2006-02-16,0.013026710604192679,,0.02267177251713721,0.005852042585865639,0.0027767996748511614,0.00911215991426975,0.004645901695681266,,0.00784138864387989,0.006440781018304684,0.0032573798151255213,0.007301408539075194,,,
2006-02-17,-0.0009476206339292004,,0.007004090031499852,-0.004000214510745931,0.002461364611558266,-0.005456967486053272,-0.004223353664555082,,0.009018089107972879,-0.0006114613435145496,-0.005930884670160922,-0.001661102641883317,,,
2006-02-21,0.00031603463987946493,,0.019428825901065462,-0.003088787075368567,-0.004003088583498427,-0.011004317893792895,-0.00127019054529603,,0.0015470621002503465,-0.0052139585258082375,-0.005368402909268185,-0.003275892937654234,,,
2006-02-22,0.0040975554630107965,,-0.01886313725161253,0.018692178560699095,0.01043569452192086,0.0050582779558946255,0.008018888256930111,,0.0037027304479425108,0.008573105940666004,0.007448107644520425,0.007485389902519992,,,
2006-02-23,-0.005045498923291248,,-0.0011316345130470177,-0.003649171278282972,-0.0033640765423958957,-0.005058277955894545,0.0004203267244715855,,-0.0012328358057713332,-0.0036652617219842558,-0.00535729259077746,-0.003782279549742235,,,
2006-02-24,0.0028411388420692546,,0.012194293804498112,0.0021303012354578583,0.0006125775903278321,0.0004612317052742271,-0.005054617105115135,,0.0030786709121669,0.0,-0.001791796985324272,0.0012727006703122869,,,
2006-02-27,-0.008230074327946932,,-0.017493498490602208,0.001822996978389986,0.006409130341204796,0.009173954225914471,0.007152875253904658,,0.007961149309574483,0.007621021285690742,0.008928422607996079,0.0036306217950358086,,,
2006-02-28,-0.012796450815018146,,-0.006854387349492154,-0.009759373190227124,-0.011627655950238744,-0.011480994190090688,-0.013507607648138062,,-0.006731413485871377,-0.013144226653354355,-0.008330654572969488,-0.010455326977436476,,,
2006-03-01,0.015335967758564871,,0.016861386676558753,0.005196477597874797,0.007970024561101833,0.01966669528277928,0.003817777032116831,,-0.002768001379127279,0.0009228997806987561,0.007442250790145697,0.008227392693299463,,,
2006-03-02,0.006005986471752084,,0.01658147999824328,-0.006115757533193062,-0.002751498952068023,0.002261717858550827,-0.005519735407682654,,-0.0006158084622414126,-0.0018461622015266744,-0.006546849974095404,-0.0016276486762224268,,,
2006-03-03,0.0003150544297721384,,0.00018436083319590678,-0.002457430910516207,0.0024465647302184222,-0.005891475384196305,0.0025512481349480773,,-0.004941553636922662,-0.0033934264307802554,-0.0005963596776896583,-0.0014827330959771123,,,
2006-03-06,-0.013640662557189057,,-0.03534843006183145,-0.0030797988040708654,-0.005206251600933184,-0.004099582304586034,-0.003402438790629657,,-0.01622986607672034,-0.005267351304020274,-0.006292276518000075,-0.0069928218699272775,,,
2006-03-07,-0.009627243020596886,,-0.014846602664755027,0.0033868962819761815,0.0006138087398516669,-0.006409781644003482,0.006793474094490293,,-0.004730775878855987,0.0003107732357854749,-0.004519205106515382,-0.001863645342863235,,,
2006-03-08,-0.0061460535610873305,,0.0,0.0006147619122842027,-0.001227994472285692,-0.0009190300858811187,0.010943373692633115,,-0.0009492245850580859,0.0068087645950647225,0.0018103685222627729,0.002027887120114596,,,
2006-03-09,-0.001948439191838248,,-0.007212876613629251,-0.00616330321791134,-0.0012297603167822269,-0.0059950539432427315,0.0016729560746541066,,-0.0028520262141997145,-0.0033985053465522895,-0.003926050661779767,-0.004892776729698087,,,
2006-03-10,0.01772173577352248,,0.005463479069285458,0.008924746701132922,0.010404353767087331,0.004614583716213534,0.009150907584318756,,0.006326590498092102,0.003707155967335986,0.009336113741409717,0.0071976214935601844,,,
2006-03-13,0.0022336582818207325,,0.01946260302681577,0.0003061803820332881,-0.0006092024220096935,0.003676012719162437,0.0008283462182960926,,0.0012606936754014013,-0.0006170693377424917,-0.0002995327027414985,0.0021125777270365994,,,
2006-03-14,0.01831430037664514,,0.018342372509340888,0.011571686608660318,0.009398379885223046,0.011403007423951672,-0.0024855256454404022,,0.010651916916630585,0.0070713810456025615,0.01073666324786209,0.010342456576622458,,,
2006-03-15,0.011819931957574612,,0.005233039206006462,0.0012099228949863155,0.014974487389750551,0.005878487632337894,-0.0037399104425348078,,0.006522691664709926,0.0033643660395528555,0.0056203506845523415,0.0042607555805967414,,,
2006-03-16,0.0015446091409814112,,0.01571836720449881,0.0033210618939789973,0.000594785527853925,-0.00633217362129553,0.003324792384302034,,0.0052497925481928736,0.0,0.002062688432367485,0.0017711864963935063,,,
2006-03-17,-0.0013038998305170497,,-0.012760042168421073,0.0029343509151041045,0.007605061460561093,0.003171043269939528,-0.0005842915542716473,,-0.0024230746991540713,0.002356762809047465,0.001677264040788679,0.0014698453814146074,,,
2006-03-20,-0.0021765908215124843,,-0.022430635787893196,0.000604071476615623,-0.0017775344476774978,0.001807551911949067,0.005826956499605877,,-0.014727347660132104,0.0018314088009585292,-0.0023544984109196143,-0.0016613861808918453,,,
2006-03-21,-0.01474105684274137,,-0.0017169484503608463,-0.010013305091579244,-0.0038617458487555482,-0.004071763208647343,-0.0066618758558821605,,-0.007604350417555418,-0.006119650316288117,-0.005614135183392498,-0.006033101043218729,,,
2006-03-22,0.010372795402583995,,0.006661038214199832,0.007897768701148767,0.007413170792094603,0.00045349759538454383,0.00914781889683543,,0.004759784284454708,0.010077919930282175,0.003253864219362034,0.006002514715950028,,,
2006-03-23,0.0028104931747946886,,0.014686653841163001,-0.004852891860330106,-0.0041448032476044325,-0.0022682078820235527,-0.007478414262010332,,-0.0012673752556570832,-0.005484695010444313,-0.0005905433440064929,-0.002585632377503073,,,
2006-03-24,-0.0006242032450040628,,0.006706531118110004,-0.0003039976021509653,-0.0008900305929530702,0.0031741414746446956,0.0,,-0.0019034916615176707,-0.001528920650843291,-0.0014783544527739658,0.000982797745531337,,,
2006-03-27,0.006841038516043822,,0.005185019260412579,-0.0006090051658629801,0.0008900305929530408,0.0013571411632079147,-0.0033417324971517946,,-0.006691314189478347,-0.007679050223487907,-0.0002963803873249364,-0.0010289384550091379,,,
2006-03-28,-0.00840230269785741,,0.007727527418796133,-0.008250005612308155,-0.0071450843067866,-0.011366489668300344,-0.007981277809758009,,-0.004163920477857093,-0.009293628430041015,-0.005342238856094872,-0.00645899872572224,,,
2006-03-29,0.01673441647006151,,0.011661804384627049,0.004591946725028299,0.010107643591441567,0.01497603728206815,0.0071442616003539825,,0.006080888473783699,0.0027963732328191424,0.008888277032009327,0.007441935488966642,,,
2006-03-30,0.003680697968010492,,-0.0005434482672883025,-0.006127504755718089,0.0,0.003148777808323603,-0.007987987829331127,,-0.008974994596094747,-0.001863270141327352,-0.004138341125743089,-0.0020283315831609943,,,
2006-03-31,-0.009537020360791989,,-0.014055028587779345,0.00030727916902754823,-0.00029622927659299093,-0.005854327761858719,-0.0038065356225095493,,-0.007432833198699513,-0.005612880425941214,-0.002966209649662914,-0.0041462534298418036,0.707106781186551,0.7071067811865503,-0.7071067811865476
2006-04-03,0.0122887246803935,,0.005499828765699729,0.0015355085742047073,0.0035442466255495774,0.00585432776185871,0.0033846711606848557,,0.0012972545229756978,-0.0006254463803458358,-0.0035715113317228127,0.002267973429724808,-1.1003006546556011,-1.116308482665896,0.5773502691896307
2006-04-04,0.0015258909997358132,,0.013076477280233034,0.010678556704550497,0.006757511998419704,0.0035854988480702524,-0.0008449281585959222,,0.010633026058748635,0.0012507495529752563,0.005648897092171585,0.006237198100456351,-0.3213378013719836,0.003538234883551695,-1.3634270708408016
2006-04-05,0.013625933976179776,,0.01628696046847007,0.001819357382965404,0.0005855734597752918,0.008465478009298536,0.002110518849397707,,0.009569256578754588,-0.003129770567211537,0.006501300604112947,0.004301841324002346,0.06172128931346054,0.3120530713566787,-1.0542041384682894
2006-04-06,0.0021034807619150224,,0.002127813243870682,-0.0036421354197361255,-0.001464374560610556,-0.0008879482320179074,-0.003803052759544202,,-0.012457886189696739,-0.007552092333645545,0.002059873793985414,-0.0019232391163138288,-1.0897810050519245,-0.9626353653231065,0.37770026734212486
2006-04-07,-0.015424533401872218,,-0.019678460680288248,-0.009470015851964572,-0.004994649239140185,-0.011612673363359114,-0.008930554902253106,,-0.014244242949845935,-0.012075120631455829,-0.004419592472729669,-0.010397352959045201,1.7933634140971577,1.5198584025951203,1.9938427829375853
2006-04-10,-0.0003048813362227599,,0.018792421991391157,0.0018397897414901387,-0.0035407823133378545,-0.0013484900150912955,0.001280917019309141,,-0.00032631536205351264,-0.0019198239496771741,-0.0014770446569421427,0.0008641538115478599,1.3594018326758144,1.410609593503055,1.4071271482585506
2006-04-11,-0.007344287655843547,,-0.007117427327172758,-0.008615572697808011,-0.0017749400123430537,-0.00903692903655695,-0.009430000637298114,,-0.011481129511864802,-0.010950801871975438,-0.008015223936772497,-0.007781154126378512,0.06727860453409307,-0.5889216736071108,2.0311681943049225
2006-04-12,0.006734334371299417,,-0.006629261917429834,0.002161127149072598,0.006787261237498979,0.0018136636117361638,0.0034391555048084504,,0.002306892948879687,0.006777985950677141,-0.0008946801991817465,0.0012040665483370268,-0.5072715868470876,-1.060601555444634,1.373571348734239
2006-04-13,0.005172562656298646,,0.003230637515218765,0.0015407623944946154,-0.004125663889097604,0.001358259144344755,-0.0017181669179090785,,-0.004619426123872268,-0.0022539439824453807,0.0023842548504757824,0.0007760240055048999,-0.5900918935557071,-0.9686544467365666,0.7451556912635838
2006-04-17,0.008762826942132942,,0.018287082400723718,-0.000923896995599333,-0.005033505542138151,-0.010919094942867962,-0.00560451840445356,,-0.0009921559239220385,-0.005819757051131145,-0.005073035353424606,-0.0029443507331151373,-0.555611686010594,-0.7447267362627308,0.9638226618386889
2006-04-18,0.027008554644379044,,0.024160267326959407,0.01832069812064471,0.02375827517982076,0.01992808458689508,0.009466789908999301,,0.019016989152124655,0.009359597903716058,0.014551098162188561,0.016933204646026205,3.087514761192251,3.1346531221997633,-0.7924002884060162
2006-04-19,0.006712410976587833,,0.015337922569980875,0.0012096040614773197,0.006355981264964904,-0.0008968472502214389,0.0012833982371498512,,0.003242598416267016,-0.005799303469416329,-0.0035437995554775696,0.0020250765018054962,2.0856537231261507,2.1133431957736746,-0.8586697193372144
2006-04-20,-0.009351072788552427,,-0.010369871613198252,0.0021130853831524236,0.0037376445445221926,0.0008968472502214208,0.00170969192132133,,0.007096789354287073,0.009006533854079547,0.003838669731991238,0.0011672489722763188,1.5743093987506223,1.607437309551123,-0.34370084820666497
2006-04-21,0.009932647943454144,,0.020633534446530256,-0.0012071530541992942,0.0011470628671542687,-0.010820746383756515,0.0,,0.004489996819753479,-0.0022440825069811165,-0.0076922763312751,-0.00013720890486834967,1.3602791605847784,1.3994753174787058,-0.40972413292187004
2006-04-24,-0.003494535219099452,,-0.015350171615752271,0.0003020027560331979,0.0034338677939564507,-0.0013601660163517393,0.0042606489014128685,,0.009237157746658774,-0.0038586807590943123,-0.0002969303973992855,-0.0024204455810256276,1.298124849065398,1.410696041216873,-0.13874823080209955
2006-04-25,-0.0070257502970397165,,-0.013002859459407412,-0.006055050607276516,-0.011780377895707989,-0.0004545442702873635,0.0,,-0.014370299642916638,-0.006139807512398111,-0.001486990521442292,-0.004881512597334564,1.3594689656621823,1.5055209973163628,-0.13499625633853493
2006-04-26,-0.00029369290863565795,,-0.01596972399371501,0.005753047851243383,0.005476580738491304,0.0036264670263683567,0.009310743460056118,,-0.010021346278192362,0.0,0.00682023796103285,0.002815370297147241,1.0067695442352307,1.134766064573733,-0.11426441055268277
2006-04-27,-0.020185003383623477,,-0.011438717578390475,0.015578617198219928,-0.005476580738491346,0.009905804150911779,0.001262526375817557,,0.013232230856706169,-0.005525867017734559,0.00794702295012897,0.0032961576805392323,0.6516657071840231,0.8138880555778972,0.030926859296387766
2006-04-28,0.004487879641967887,,0.01126374257707527,0.009467601112457619,-0.0020252132531547074,-0.02128286678919453,0.0025208090377751694,,0.004159304412201791,0.010053699217809348,-0.0005863565942416372,0.0006793149699389326,0.5871827633079661,0.7480846696236377,-0.4256070357209216
2006-05-01,0.006545642645866299,,0.016317444715363772,-0.015729576679961263,0.0026030930748687795,-0.008272114143512756,-0.0004195176744137633,,-0.009302050090642602,-0.008750887099550827,-0.0055893630200717455,-0.004144087356689018,0.5695093642966295,0.8978854699313198,1.3031223753633987
2006-05-02,0.009738780682860467,,0.0219673950839056,0.006261975567503732,0.008055606318557253,0.004604754227578507,0.005859655957583086,,0.015985082743110085,0.0,0.0008846559532684014,0.006125912703046048,0.7818026578683915,1.0793302767526736,0.26506876876147206
2006-05-03,0.00029403089424952347,,-0.015617406202246605,-0.0008920245907442761,0.0002861811278406557,-0.0022995003129101673,-0.006699814596435246,,-0.003176321916460847,-0.01112907978238551,0.002649353429872609,-0.0038835036433497857,0.6201954769649038,0.8574085810601618,0.25933679540882454
2006-05-04,0.009932647943454144,,-0.004630231283806044,0.0020806307861356366,0.011959233211899307,0.003676012719162437,0.0016796779966743523,,0.001271622026174994,0.003285844750459979,0.005569415035504069,0.0031522329368364158,0.5332332715353401,0.9556675439130791,0.004797805479254705
2006-05-05,0.006952814394566437,,0.011620229378111432,0.01415123717510054,0.009858051245156187,0.005489646597623791,0.009185551330563962,,0.02231029938826655,0.00979453380314285,0.011624301902457017,0.01024266612268579,1.2607658112845743,1.492747185401401,-0.46410225749533823
2006-05-08,0.003745638535626321,,-0.004427145977637836,-0.004106844923912471,-0.0008414108530630713,0.0013678837270307506,0.005388402849945757,,-0.007799322941351219,-0.0003247374673823139,0.0014440569771798817,-0.000830038734127436,0.21294578088690053,0.5495719415947448,0.3017577303869151
2006-05-09,0.006593194822518186,,0.0059549820121670965,0.0017620843830173844,0.0,-0.004108715119557868,0.002889695565952827,,-0.008491265091728989,-0.0071755327264899586,0.0028807519134795147,0.0003622767493055886,0.21355569373585961,0.5489021662527739,0.2757992754496872
2006-05-10,0.0002853890510261528,,0.009286605717899344,0.0005868066132225191,0.0005608642478881509,-0.01057748248246101,-0.00413061360614249,,0.007865338036518498,-0.000982561900006256,0.0005756180829033386,-0.0017296437236281451,-0.4648785276878889,-0.03615655628895072,-0.163216628793122
2006-05-11,-0.013804978383520693,,-0.013025168327070815,-0.016558882871620263,-0.005058983062096497,-0.021023510913577483,-0.012495078174216244,,-0.009446418967633223,-0.0019677645795409845,-0.010114640681916233,-0.01288067467835875,1.2436881851201693,1.213130073391351,1.2948544011002612
2006-05-12,-0.021663754950833697,,-0.034471398727121176,-0.010189187451372839,-0.015905321595159592,-0.009487767296703182,-0.007994976596766842,,-0.011133973252740686,-0.0023009632843338425,-0.009924149592676993,-0.011304817461096427,2.11386589607938,1.6770923222483498,3.588638403306287
2006-05-15,-0.013107285277780949,,-0.021196165204377962,0.0069042053126699915,0.00028664751686200747,0.0009523930134143395,0.01092490911054048,,0.006377324024274786,0.014050313695517723,0.0026362933019821633,0.002521530784402824,1.9174801240204027,1.6676446421454838,2.315655052040176
2006-05-16,0.000300201543810256,,0.0035940531645979397,-0.0011972944144300593,-0.00028664751686212884,-0.009569131389071077,0.0037534847625357603,,-0.004460313957787482,0.0025922015690665783,-0.007046145349832498,-0.0018712312726290408,-0.30608290888886236,-0.33144515461733143,1.8499115757583033
2006-05-17,-0.027349699615538875,,-0.025800662556037256,-0.020269921792446487,-0.020827699869134794,-0.013553047489563735,-0.01256823368608895,,-0.015443938254443566,-0.010409973726932866,-0.013944520967825232,-0.01698449398254566,1.508263054237414,0.679051968829296,4.078909550082625
2006-05-18,-0.010528971274858145,,-0.012222747505536797,-0.00890252533381007,-0.008218348494171007,-0.0034171133589852203,-0.005071791836411056,,-0.00032475663054973796,-0.004260161677786867,-0.0005977902612711221,-0.006721550408601831,1.5433405527627433,0.8042734431534929,3.6564206572919447
2006-05-19,0.0040391826927721275,,0.006500526318968983,0.005228892991430128,0.003236629901595788,0.007308396791281718,0.0008472090919423381,,0.00839850589427765,-0.005598660993527127,0.006852311411736579,0.0041283576149624395,1.6668009957704373,0.9551972465624441,3.1562211515349246
2006-05-22,-0.021944490560787504,,-0.005755339332270146,-0.0024576294879006142,-0.002058646068186243,-0.008776327042649898,0.0029593265305672533,,0.007690102018715881,-0.004302197571486196,-0.00715170479462645,-0.0039224146258121,1.6093270595340425,0.9313467397971535,2.9929988757329244
2006-05-23,0.0022159624437058283,,0.00018664345092646444,-0.004932390652602173,-0.004720938175534212,-0.007372815514015242,-0.000421864461824819,,-0.014143746296498505,-0.00465427467275297,-0.007504134854788065,-0.004359477610648544,1.5189024398880522,0.8937004031566188,2.868132210784429
2006-05-24,-0.004437306472621415,,-0.012362585054353852,0.0006179871420145655,-0.0026655392265671827,0.009818170176307742,0.007571937085505645,,0.0035548395450702317,0.0029941493847510056,0.0015053533514582306,0.001582403218007078,1.4005383277113246,1.0405819736849826,2.2091810170047497
2006-05-25,0.017008232510489146,,0.03445423449596178,0.008916423196651228,0.00679761823396818,0.00923902443820075,0.009593861493638226,,0.009311007233979788,0.009259785397301053,0.00958131755848365,0.01130594031131146,2.095949898078761,1.6417682591385474,1.25508114688513
2006-05-26,0.016723605795827424,,0.0032724548451497047,0.008229783005881595,0.005580656415628273,0.004828966653906893,0.0,,0.010808220642020437,0.00558010835973078,0.0032720372066042803,0.005703043365720523,2.1667630417403534,1.7117353581497308,0.6412384114109678
2006-05-30,-0.023932444142117593,,-0.01591565997919611,-0.014986200796579769,-0.012972074939591986,-0.01994734224849894,-0.012531742426538137,,-0.010169066754913053,-0.013179768469029976,-0.015262729929554453,-0.01597655965752121,2.7798284225797736,1.964249452416153,2.5318648781566915
2006-05-31,0.011260520921929753,,0.024049082151789154,0.007062474409351314,0.007096818136507637,0.003923846821558091,0.0037757961385501324,,0.016471672623187508,0.006282084111950341,0.010797818425076069,0.008079200028414162,2.634767237684331,1.9399155444949578,1.4660689936004283
2006-06-01,0.010827526071897402,,0.002696944222698307,0.011560137798950439,0.01025988234412406,0.01698597632307497,0.00542897581234629,,0.010003419792913497,0.014073217083569536,0.015394103915049466,0.012223327369858277,2.9030126553843334,2.1545435946088363,0.5974592735426869
2006-06-02,0.009493566140356775,,0.014791301675071644,0.005731010547683551,0.0014567165918353006,-0.0033741087038073577,-0.0020847123843394507,,0.012057083937086077,0.0038921310504952287,-0.0020585908964273238,0.0019503332475381977,2.6100813741940754,2.002567125441396,0.5002764276104323
2006-06-05,-0.03032430573554725,,-0.03199412921366629,-0.016373750381200203,-0.021785004385049014,-0.015081175137470811,-0.01429157778790508,,-0.012057083937085938,-0.015661206063577248,-0.01602429352157098,-0.017960022017338574,2.6844851132108816,1.7809617088972265,1.5031576264739535
2006-06-06,-0.008518766082623662,,-0.0009136235043893564,-0.0024486186261792626,-0.0038767167622964626,0.0,0.0029593265305672533,,0.0018637611895891938,0.0016432158070449029,-0.0050981699958425,-0.0011387773107430577,2.468161523406057,1.7811067308588957,1.7324927681550701
2006-06-07,-0.023077722594143146,,-0.039147860094011847,0.0033654908564150327,-0.011115803888323459,-0.013820569751536577,-0.000421864461824819,,-0.003731925713281317,0.004585499441024291,0.0003007937888698683,-0.006111091377008479,2.30891078685688,1.6784233476167156,1.8420482835232708
2006-06-08,-0.0032479644338251007,,0.013970744982609742,0.0018307021170601804,0.0006040597909003917,-0.004983076361590113,0.003371664629806416,,0.0034216741505941183,0.0016325897493896786,-0.0015038480412171624,0.0014160484463521573,2.198583397384081,1.8215835067144628,1.96878799185106
2006-06-09,-0.005218539520488648,,-0.01017550633702858,-0.003359219732362128,-0.008489886867215414,-0.004004059535175368,0.000842036032129788,,0.008350603951151326,-0.007203816192626064,-0.002411414717936963,-0.004485655970165158,1.86365562676169,1.4778085744467195,1.7924156524615176
2006-06-12,-0.015821130858146078,,-0.020666297112879508,-0.011073757364615505,-0.012563627092762163,-0.018729569007366633,-0.005904604243104005,,0.0021529703590327126,-0.010239231300510724,-0.013365836817581767,-0.011937217492592567,1.808840427507385,1.296242040430457,2.6841961523112556
2006-06-13,-0.017088682831710195,,-0.03002949767279408,-0.019678518729644944,-0.003088222709765293,0.001021353159407986,-0.003389807879713313,,-0.012057083937085938,-0.0026596828084567664,-0.007982776281833533,-0.01117384593032396,1.8371505074251238,1.2632084594761757,3.2909638094957
2006-06-14,0.013093929391116588,,0.025377528041878067,-0.006011747561287591,0.008623323633642533,0.006613551326020945,0.004235783302285067,,-0.007492877659873673,0.0016631744548122693,0.004613290695940218,0.00517588478216243,1.8770464393950477,1.3328817950638172,2.342341105070412
2006-06-15,0.03281157028845501,,0.03736639891107693,0.021972021533783186,0.02243842019008577,0.025039074746676843,0.007997809119337639,,0.015238689788660388,0.012221466656367481,0.021551985181659294,0.021012754739616786,2.2761557434055946,1.370810216009514,0.5565182410167223
2006-06-16,-0.005964791945056032,,-0.0026896372809192453,-0.006359183470333091,-0.00015010526667660085,-0.001484579327107535,0.001137453329108233,,-0.0006536725520901337,-0.0012860560202042329,-0.0023803926733228647,-0.0036846514409677685,2.1099428810066496,1.3143956154134142,0.9736010254157487
